year_month,month_of_release,passenger_type,direction,citizenship,visa,country_of_residence,estimate,standard_error,status,_id
2018-06,2019-04,Long-term migrant,Arrivals,non-NZ,Student,Andorra,0.916,0.237296546,Provisional,1
2018-12,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Andorra,0.01,0.05,Provisional,2
2019-01,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Andorra,0.002,0.01,Provisional,3
2019-02,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Andorra,0.478,0.510278523,Provisional,4
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Andorra,0.014,0.057688746,Provisional,5
2019-04,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Andorra,0.074,0.224436776,Provisional,6
2018-09,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Andorra,0.496,0.501771793,Provisional,7
2019-01,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Andorra,0.268,0.435910879,Provisional,8
2018-11,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Andorra,0.03,0.131533119,Provisional,9
2019-02,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Andorra,0.032,0.146583124,Provisional,10
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Andorra,0.018,0.077688746,Provisional,11
2019-04,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Andorra,0.006,0.023844373,Provisional,12
2018-11,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Andorra,0.068,0.216243234,Provisional,13
2018-12,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Andorra,0.132,0.35128453,Provisional,14
2019-01,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Andorra,0.012,0.053844373,Provisional,15
2019-02,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Andorra,0.012,0.06,Provisional,16
2019-03,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Andorra,0.002,0.01,Provisional,17
2019-04,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Andorra,0.206,0.408365267,Provisional,18
2017-12,2019-04,Long-term migrant,Arrivals,non-NZ,Other,United Arab Emirates,1,0,Final,19
2018-12,2019-04,Long-term migrant,Arrivals,non-NZ,Other,United Arab Emirates,0.358,0.425748566,Provisional,20
2019-01,2019-04,Long-term migrant,Arrivals,non-NZ,Other,United Arab Emirates,0.338,0.46844905,Provisional,21
2019-04,2019-04,Long-term migrant,Arrivals,non-NZ,Other,United Arab Emirates,0.152,0.35066889,Provisional,22
2017-12,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,7,0,Final,23
2018-01,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,50,0,Provisional,24
2018-02,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,11.966,0.124699367,Provisional,25
2018-03,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,10.406,0.825138185,Provisional,26
2018-04,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,0.974,0.573951227,Provisional,27
2018-05,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,10.526,0.594331423,Provisional,28
2018-06,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,8.072,0.854809059,Provisional,29
2018-07,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,24.78,1.855431193,Provisional,30
2018-08,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,10.482,1.060040948,Provisional,31
2018-09,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,20.234,1.490359692,Provisional,32
2018-10,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,16.116,1.671879632,Provisional,33
2018-11,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,10.168,1.360938595,Provisional,34
2018-12,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,16.02,1.65312206,Provisional,35
2019-01,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,12.598,1.864239764,Provisional,36
2019-02,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,14.762,2.097086575,Provisional,37
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,8.134,1.699380364,Provisional,38
2019-04,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,13.358,2.399183559,Provisional,39
2017-12,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,11,0,Final,40
2018-01,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,21,0,Provisional,41
2018-02,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,25,0,Provisional,42
2018-03,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,12,0,Provisional,43
2018-04,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,10,0,Provisional,44
2018-05,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,12.168,0.795940896,Provisional,45
2018-06,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,7.564,0.604163637,Provisional,46
2018-07,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,18.154,1.274948792,Provisional,47
2018-08,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,9.616,1.238240804,Provisional,48
2018-09,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,8.682,1.270662709,Provisional,49
2018-10,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,10.448,1.411611417,Provisional,50
2018-11,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,11.754,1.507292424,Provisional,51
2018-12,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,2.162,0.933782633,Provisional,52
2019-01,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,13.728,2.298949003,Provisional,53
2019-02,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,26.944,2.631064205,Provisional,54
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,15.538,2.094673213,Provisional,55
2019-04,2019-04,Long-term migrant,Arrivals,non-NZ,Student,United Arab Emirates,6.086,1.347569674,Provisional,56
2017-12,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,15,0,Final,57
2018-01,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,14,0,Provisional,58
2018-02,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,16,0,Provisional,59
2018-03,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,21.616,0.558862636,Provisional,60
2018-04,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,16.124,0.62005013,Provisional,61
2018-05,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,28.77,0.997260187,Provisional,62
2018-06,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,26.418,1.64790362,Provisional,63
2018-07,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,16.496,1.848310536,Provisional,64
2018-08,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,15.014,1.580676949,Provisional,65
2018-09,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,21.676,1.988641153,Provisional,66
2018-10,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,14.986,1.715628557,Provisional,67
2018-11,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,11.618,1.965251331,Provisional,68
2018-12,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,13.168,2.150119129,Provisional,69
2019-01,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,16.214,3.020475754,Provisional,70
2019-02,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,11.092,2.31232532,Provisional,71
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,8.324,2.452670792,Provisional,72
2019-04,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,United Arab Emirates,4.8,1.846060962,Provisional,73
2017-12,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,20,0,Final,74
2018-01,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,33,0,Provisional,75
2018-02,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,25,0,Provisional,76
2018-03,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,27,0,Provisional,77
2018-04,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,27.13,0.671659129,Provisional,78
2018-05,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,33.02,1.407761535,Provisional,79
2018-06,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,26.766,1.389333029,Provisional,80
2018-07,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,32.526,2.333777368,Provisional,81
2018-08,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,36.766,2.537459671,Provisional,82
2018-09,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,26.402,2.242313826,Provisional,83
2018-10,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,26.046,2.372700253,Provisional,84
2018-11,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,30.002,2.739955757,Provisional,85
2018-12,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,15.834,2.142928335,Provisional,86
2019-01,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,31.718,3.456143151,Provisional,87
2019-02,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,28.844,3.234797094,Provisional,88
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,18.048,2.78380204,Provisional,89
2019-04,2019-04,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,19.196,3.303717235,Provisional,90
2017-12,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,3,0,Final,91
2018-01,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,2,0,Provisional,92
2018-03,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,2.35,0.40944291,Provisional,93
2018-04,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,1,0,Provisional,94
2018-05,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,0.242,0.381170877,Provisional,95
2018-06,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,0.802,0.38587416,Provisional,96
2018-07,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,0.72,0.457892286,Provisional,97
2018-08,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,0.388,0.589313695,Provisional,98
2018-09,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,0.352,0.514195949,Provisional,99
2018-10,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,2.222,0.987547275,Provisional,100
2018-11,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,0.966,0.735852866,Provisional,101
2018-12,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,0.538,0.547583094,Provisional,102
2019-01,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,6.748,1.86467444,Provisional,103
2019-02,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,0.042,0.148528658,Provisional,104
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,0.21,0.4809938,Provisional,105
2019-04,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,0.552,0.670497335,Provisional,106
2017-12,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,38,0,Final,107
2018-01,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,56,0,Provisional,108
2018-02,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,27.694,0.495317924,Provisional,109
2018-03,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,16.212,0.777852027,Provisional,110
2018-04,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,24.638,1.429971192,Provisional,111
2018-05,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,12.578,1.373687679,Provisional,112
2018-06,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,30.546,2.512150807,Provisional,113
2018-07,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,84.802,4.395385445,Provisional,114
2018-08,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,28.442,2.951680737,Provisional,115
2018-09,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,19.838,2.60187741,Provisional,116
2018-10,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,23.614,3.037238513,Provisional,117
2018-11,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,31.608,3.158429781,Provisional,118
2018-12,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,39.866,4.245593468,Provisional,119
2019-01,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,31.626,3.945625457,Provisional,120
2019-02,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,15.838,3.273968128,Provisional,121
2019-03,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,14.744,3.041471698,Provisional,122
2019-04,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,13.55,3.268970464,Provisional,123
2017-12,2019-04,Long-term migrant,Arrivals,non-NZ,Other,Afghanistan,2,0,Final,124
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,Other,Afghanistan,0.04,0.112561565,Provisional,125
2017-12,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Afghanistan,4,0,Final,126
2018-01,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Afghanistan,1,0,Provisional,127
2018-04,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Afghanistan,8,0,Provisional,128
2018-05,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Afghanistan,5.41,0.519043183,Provisional,129
2018-06,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Afghanistan,1.812,0.388145089,Provisional,130
2018-07,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Afghanistan,4.594,0.610796025,Provisional,131
2018-08,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Afghanistan,17.732,1.075288308,Provisional,132
2018-09,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Afghanistan,13.77,1.047710305,Provisional,133
2018-10,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Afghanistan,12.918,0.96729067,Provisional,134
2018-11,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Afghanistan,13.486,1.12829346,Provisional,135
2018-12,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Afghanistan,0.874,0.314885088,Provisional,136
2019-01,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Afghanistan,8.292,1.215556811,Provisional,137
2019-02,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Afghanistan,1.518,0.611692498,Provisional,138
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Afghanistan,5.664,1.305845076,Provisional,139
2019-04,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Afghanistan,3.13,1.133217993,Provisional,140
2018-07,2019-04,Long-term migrant,Arrivals,non-NZ,Student,Afghanistan,0.824,0.365388053,Provisional,141
2019-02,2019-04,Long-term migrant,Arrivals,non-NZ,Student,Afghanistan,0.784,0.40142016,Provisional,142
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,Student,Afghanistan,0.746,0.422146276,Provisional,143
2017-12,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Afghanistan,12,0,Final,144
2018-01,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Afghanistan,4,0,Provisional,145
2018-02,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Afghanistan,6,0,Provisional,146
2018-03,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Afghanistan,4,0,Provisional,147
2018-04,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Afghanistan,4.954,0.166232487,Provisional,148
2018-05,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Afghanistan,5.996,0.02,Provisional,149
2018-06,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Afghanistan,7.742,0.466670464,Provisional,150
2018-07,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Afghanistan,4.83,0.389558979,Provisional,151
2018-08,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Afghanistan,3.834,0.381659984,Provisional,152
2018-09,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Afghanistan,0.952,0.166759993,Provisional,153
2018-11,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Afghanistan,0.912,0.252076554,Provisional,154
2018-12,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Afghanistan,1.412,0.599565651,Provisional,155
2019-01,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Afghanistan,0.024,0.105829216,Provisional,156
2019-02,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Afghanistan,0.004,0.02,Provisional,157
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Afghanistan,0.836,0.637355195,Provisional,158
2019-04,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Afghanistan,2.342,1.025578495,Provisional,159
2018-05,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Afghanistan,0.98,0.087688746,Provisional,160
2018-08,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Afghanistan,0.916,0.249966474,Provisional,161
2018-09,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Afghanistan,0.876,0.320213872,Provisional,162
2018-11,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Afghanistan,0.892,0.33083169,Provisional,163
2018-12,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Afghanistan,0.778,0.607141417,Provisional,164
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Afghanistan,0.118,0.305301283,Provisional,165
2018-12,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Afghanistan,0.058,0.178979243,Provisional,166
2019-01,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Afghanistan,0.002,0.01,Provisional,167
2019-02,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Afghanistan,0.002,0.01,Provisional,168
2018-02,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Afghanistan,1,0,Provisional,169
2018-03,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Afghanistan,1,0,Provisional,170
2018-05,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Afghanistan,2,0,Provisional,171
2018-06,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Afghanistan,0.872,0.318798221,Provisional,172
2018-08,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Afghanistan,0.804,0.385435671,Provisional,173
2018-09,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Afghanistan,0.742,0.426908649,Provisional,174
2018-11,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Afghanistan,3.81,0.982487108,Provisional,175
2018-12,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Afghanistan,4.558,1.134407254,Provisional,176
2019-01,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Afghanistan,1.016,0.744022705,Provisional,177
2019-02,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Afghanistan,0.856,0.7391072,Provisional,178
2019-03,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Afghanistan,0.034,0.136256713,Provisional,179
2019-04,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Afghanistan,0.138,0.304025581,Provisional,180
2019-02,2019-04,Long-term migrant,Arrivals,non-NZ,Other,Antigua and Barbuda,0.004,0.013844373,Provisional,181
2018-03,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Antigua and Barbuda,1,0,Provisional,182
2019-04,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Antigua and Barbuda,0.35,0.467719475,Provisional,183
2019-02,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Antigua and Barbuda,0.008,0.033844373,Provisional,184
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Antigua and Barbuda,0.004,0.02,Provisional,185
2019-04,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Antigua and Barbuda,0.002,0.01,Provisional,186
2018-05,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Antigua and Barbuda,1,0,Provisional,187
2019-02,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Antigua and Barbuda,0.002,0.01,Provisional,188
2018-10,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Antigua and Barbuda,0.422,0.487299858,Provisional,189
2019-01,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Antigua and Barbuda,0.006,0.023844373,Provisional,190
2019-02,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Antigua and Barbuda,0.042,0.146609235,Provisional,191
2019-03,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Antigua and Barbuda,0.424,0.51160629,Provisional,192
2019-04,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Antigua and Barbuda,0.018,0.083844373,Provisional,193
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Anguilla,0.006,0.03,Provisional,194
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,Other,Albania,0.106,0.151168071,Provisional,195
2018-09,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Albania,0.716,0.437060092,Provisional,196
2017-12,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Albania,1,0,Final,197
2018-12,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Albania,0.016,0.073844373,Provisional,198
2019-01,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Albania,0.002,0.01,Provisional,199
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Albania,0.006,0.03,Provisional,200
2018-04,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Albania,1,0,Provisional,201
2018-09,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Albania,0.618,0.476875548,Provisional,202
2018-10,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Albania,0.602,0.480521205,Provisional,203
2018-11,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Albania,0.046,0.170668903,Provisional,204
2018-12,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Albania,0.976,0.71277703,Provisional,205
2019-01,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Albania,0.004,0.02,Provisional,206
2018-05,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Albania,1,0,Provisional,207
2018-12,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Albania,0.666,0.471872302,Provisional,208
2019-01,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Albania,0.002,0.01,Provisional,209
2019-02,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Albania,0.008,0.033844373,Provisional,210
2018-06,2019-04,Long-term migrant,Arrivals,non-NZ,Student,Armenia,0.98,0.065291411,Provisional,211
2018-11,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Armenia,0.48,0.49409366,Provisional,212
2018-12,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Armenia,0.006,0.03,Provisional,213
2019-04,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Armenia,0.518,0.489140087,Provisional,214
2019-01,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Armenia,0.006,0.023844373,Provisional,215
2019-02,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Armenia,0.002,0.01,Provisional,216
2019-04,2019-04,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Armenia,0.004,0.02,Provisional,217
2018-11,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Armenia,0.034,0.131960616,Provisional,218
2018-12,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Armenia,0.034,0.149673589,Provisional,219
2019-01,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Armenia,0.02,0.087688746,Provisional,220
2018-12,2019-04,Long-term migrant,Arrivals,non-NZ,Resident,Angola,0.676,0.456337118,Provisional,221
2019-03,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Angola,0.018,0.070427497,Provisional,222
2019-04,2019-04,Long-term migrant,Arrivals,non-NZ,Visitor,Angola,0.002,0.01,Provisional,223
2017-12,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Angola,1,0,Final,224
2018-01,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Angola,1,0,Provisional,225
2018-03,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Angola,2,0,Provisional,226
2018-08,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Angola,0.032,0.13427187,Provisional,227
2018-10,2019-04,Long-term migrant,Arrivals,non-NZ,Work,Angola,1.644,0.515303033,Provisional,228
2018-03,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Angola,0.876,0.313404165,Provisional,229
2018-06,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Angola,0.848,0.357630382,Provisional,230
2018-09,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Angola,0.514,0.499810768,Provisional,231
2018-11,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Angola,0.226,0.412362003,Provisional,232
2018-12,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Angola,0.052,0.179990778,Provisional,233
2019-01,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Angola,0.118,0.320540675,Provisional,234
2019-02,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Angola,0.002,0.01,Provisional,235
2019-03,2019-04,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Angola,0.002,0.01,Provisional,236
